id,Names,Surnames,Age,Email,Worktimes,Schedules,Studies level,Pets,Cooking,Sport,Smoking,Organized
7866,Michael,Davies ,28,MichaelDavies @gmail.com,morning,night,university,No,No,No,No,No
7867,Anthony,Thompson ,29,AnthonyThompson @gmail.com,morning,night,secondary,Yes,Yes,Yes,Yes,Yes
7868,Anthony,Walker ,20,AnthonyWalker @gmail.com,morning,morning,university,Yes,No,Yes,No,Yes
7869,Albert,Walker ,29,AlbertWalker @gmail.com,night,morning,university,No,No,Yes,Yes,Yes
7870,Mario,Lee ,26,MarioLee @gmail.com,night,night,secondary,Yes,No,No,No,No
7871,Marie,Thompson ,23,MarieThompson @gmail.com,night,night,secondary,No,Yes,No,Yes,Yes
7872,Jorge,Walker ,30,JorgeWalker @gmail.com,morning,night,university,No,No,Yes,Yes,Yes
7873,George,Lee ,20,GeorgeLee @gmail.com,night,morning,university,No,Yes,Yes,No,Yes
7874,John,Evans ,23,JohnEvans @gmail.com,morning,morning,secondary,Yes,No,Yes,Yes,Yes
7875,Jorge,Roberts ,26,JorgeRoberts @gmail.com,morning,night,university,Yes,No,Yes,Yes,No
7876,Mario,Robinson ,21,MarioRobinson @gmail.com,night,night,university,No,Yes,Yes,Yes,Yes
7877,Antonio,Johnson,21,AntonioJohnson@gmail.com,night,morning,secondary,No,No,Yes,Yes,No
7878,Luna,Edwards ,32,LunaEdwards @gmail.com,morning,morning,university,Yes,Yes,No,Yes,Yes
7879,Josephine,Williams,31,JosephineWilliams@gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,Yes
7880,Luna,Lee ,31,LunaLee @gmail.com,morning,night,university,Yes,No,Yes,No,Yes
7881,Lucas,Edwards ,32,LucasEdwards @gmail.com,morning,night,university,Yes,Yes,No,Yes,Yes
7882,Nick,Bush,21,NickBush@gmail.com,night,night,university,No,No,No,Yes,Yes
7883,Marie,Robinson ,28,MarieRobinson @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,Yes
7884,Antonio,Evans ,18,AntonioEvans @gmail.com,night,night,university,Yes,Yes,Yes,Yes,Yes
7885,Jorge,Taylor,23,JorgeTaylor@gmail.com,morning,night,secondary,No,Yes,Yes,No,Yes
7886,Marie,Johnson,31,MarieJohnson@gmail.com,night,morning,university,Yes,Yes,No,No,Yes
7887,Marie,Lee ,27,MarieLee @gmail.com,night,night,secondary,No,Yes,No,Yes,Yes
7888,Derek,Lee ,25,DerekLee @gmail.com,night,night,university,Yes,Yes,No,No,No
7889,Mario,Jones,33,MarioJones@gmail.com,night,night,secondary,No,Yes,No,No,Yes
7890,LouisaLoren,Williams,25,LouisaLorenWilliams@gmail.com,night,night,university,No,Yes,No,No,No
7891,Marie,Williams,29,MarieWilliams@gmail.com,morning,night,secondary,Yes,No,Yes,Yes,No
7892,Maria,Davies ,28,MariaDavies @gmail.com,night,morning,university,No,Yes,No,Yes,No
7893,Albert,Taylor,19,AlbertTaylor@gmail.com,night,night,university,No,Yes,No,No,No
7894,John,Roberts ,33,JohnRoberts @gmail.com,night,morning,university,Yes,Yes,No,Yes,No
7895,Mario,Wright,27,MarioWright@gmail.com,night,morning,university,No,No,No,No,Yes
7896,Derek,Brown,24,DerekBrown@gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
7897,Miguel,Wright,24,MiguelWright@gmail.com,morning,night,university,No,Yes,No,No,Yes
7898,Derek,Robinson ,20,DerekRobinson @gmail.com,morning,morning,university,Yes,No,No,Yes,Yes
7899,Luna,Edwards ,33,LunaEdwards @gmail.com,morning,night,university,Yes,No,No,Yes,Yes
7900,Luna,Thompson ,32,LunaThompson @gmail.com,morning,night,secondary,No,Yes,No,Yes,Yes
7901,Jorge,Williams,31,JorgeWilliams@gmail.com,morning,morning,secondary,Yes,No,No,No,Yes
7902,Maria,Bush,33,MariaBush@gmail.com,night,night,secondary,No,No,No,Yes,Yes
7903,George,Lee ,22,GeorgeLee @gmail.com,night,morning,university,No,Yes,No,Yes,Yes
7904,Anthony,Smith,19,AnthonySmith@gmail.com,night,morning,secondary,No,No,No,Yes,No
7905,Derek,Davies ,18,DerekDavies @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,Yes
7906,Lucas,Brown,21,LucasBrown@gmail.com,night,morning,university,Yes,Yes,No,Yes,No
7907,Josephine,Roberts ,24,JosephineRoberts @gmail.com,night,night,secondary,No,Yes,No,Yes,Yes
7908,Michael,White,27,MichaelWhite@gmail.com,morning,night,university,Yes,Yes,Yes,No,No
7909,Miguel,Williams,18,MiguelWilliams@gmail.com,night,morning,secondary,No,No,Yes,No,Yes
7910,Derek,Evans ,32,DerekEvans @gmail.com,morning,night,secondary,Yes,Yes,Yes,No,Yes
7911,Michael,Lee ,23,MichaelLee @gmail.com,morning,morning,secondary,Yes,No,No,No,No
7912,Antonio,Walker ,31,AntonioWalker @gmail.com,night,night,university,Yes,No,Yes,Yes,No
7913,Albert,Roberts ,19,AlbertRoberts @gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,Yes
7914,George,Smith,18,GeorgeSmith@gmail.com,night,morning,secondary,No,No,No,No,Yes
7915,LouisaLoren,Williams,22,LouisaLorenWilliams@gmail.com,night,morning,secondary,No,Yes,No,No,Yes
7916,Josephine,Evans ,30,JosephineEvans @gmail.com,morning,night,university,Yes,Yes,No,Yes,Yes
7917,Josephine,Robinson ,30,JosephineRobinson @gmail.com,night,morning,university,No,No,No,Yes,Yes
7918,Miguel,Smith,32,MiguelSmith@gmail.com,morning,night,secondary,Yes,No,No,No,Yes
7919,Michael,Jones,21,MichaelJones@gmail.com,night,night,university,No,No,No,Yes,No
7920,Maria,Williams,25,MariaWilliams@gmail.com,night,night,university,Yes,Yes,No,No,No
7921,Derek,Bush,23,DerekBush@gmail.com,night,night,secondary,No,Yes,No,No,No
7922,Luna,Bush,32,LunaBush@gmail.com,morning,morning,university,Yes,No,No,Yes,Yes
7923,Anthony,Lee ,28,AnthonyLee @gmail.com,morning,morning,university,Yes,Yes,No,No,No
7924,Antonio,Brown,18,AntonioBrown@gmail.com,morning,morning,secondary,No,Yes,No,Yes,No
7925,Lucas,Wright,21,LucasWright@gmail.com,night,morning,secondary,No,Yes,No,Yes,No
7926,Marie,Johnson,23,MarieJohnson@gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
7927,Derek,Taylor,22,DerekTaylor@gmail.com,night,morning,secondary,Yes,No,No,Yes,Yes
7928,Antonio,Brown,33,AntonioBrown@gmail.com,night,night,secondary,Yes,No,Yes,No,No
7929,LouisaLoren,Thompson ,22,LouisaLorenThompson @gmail.com,night,morning,university,Yes,Yes,No,Yes,No
7930,Nick,Walker ,21,NickWalker @gmail.com,morning,morning,university,Yes,Yes,No,No,No
7931,Derek,Thompson ,32,DerekThompson @gmail.com,morning,morning,secondary,No,Yes,Yes,No,No
7932,Antonio,Williams,31,AntonioWilliams@gmail.com,morning,night,secondary,No,Yes,Yes,Yes,No
7933,LouisaLoren,Davies ,32,LouisaLorenDavies @gmail.com,morning,morning,secondary,No,Yes,No,No,Yes
7934,Anthony,Davies ,21,AnthonyDavies @gmail.com,morning,morning,secondary,Yes,No,Yes,Yes,No
7935,LouisaLoren,Wright,22,LouisaLorenWright@gmail.com,night,night,secondary,No,No,Yes,Yes,No
7936,Lucas,Brown,30,LucasBrown@gmail.com,night,morning,secondary,No,Yes,No,Yes,Yes
7937,Marie,Johnson,26,MarieJohnson@gmail.com,morning,night,secondary,No,No,No,Yes,No
7938,LouisaLoren,Hughes ,33,LouisaLorenHughes @gmail.com,night,morning,university,Yes,No,Yes,Yes,No
7939,Luna,Williams,18,LunaWilliams@gmail.com,night,night,secondary,Yes,Yes,Yes,No,Yes
7940,Josephine,Robinson ,23,JosephineRobinson @gmail.com,night,morning,university,No,No,Yes,No,Yes
7941,Nick,Williams,32,NickWilliams@gmail.com,morning,night,university,Yes,No,Yes,No,No
7942,Anthony,Johnson,27,AnthonyJohnson@gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
7943,Derek,Brown,30,DerekBrown@gmail.com,night,night,secondary,Yes,Yes,No,Yes,No
7944,Maria,Davies ,25,MariaDavies @gmail.com,morning,night,university,No,Yes,Yes,Yes,No
7945,George,Bush,34,GeorgeBush@gmail.com,night,morning,university,No,Yes,Yes,Yes,No
7946,Albert,Edwards ,28,AlbertEdwards @gmail.com,night,night,university,No,No,Yes,Yes,No
7947,Albert,Roberts ,26,AlbertRoberts @gmail.com,morning,night,secondary,Yes,No,Yes,Yes,Yes
7948,Mario,Edwards ,24,MarioEdwards @gmail.com,night,night,university,Yes,No,No,No,No
7949,Derek,Edwards ,28,DerekEdwards @gmail.com,morning,morning,university,No,Yes,Yes,Yes,Yes
7950,Derek,Jones,25,DerekJones@gmail.com,night,morning,secondary,Yes,No,No,Yes,No
7951,Marie,Johnson,20,MarieJohnson@gmail.com,night,night,secondary,No,Yes,No,No,Yes
7952,Albert,Roberts ,28,AlbertRoberts @gmail.com,night,morning,secondary,No,No,No,No,Yes
7953,Marie,Edwards ,27,MarieEdwards @gmail.com,night,morning,university,Yes,Yes,Yes,Yes,Yes
7954,Derek,Evans ,25,DerekEvans @gmail.com,night,morning,university,Yes,Yes,Yes,Yes,No
7955,Derek,Lee ,23,DerekLee @gmail.com,morning,night,university,Yes,No,Yes,Yes,No
7956,Albert,Johnson,24,AlbertJohnson@gmail.com,morning,night,university,Yes,No,Yes,No,No
7957,Miguel,Taylor,18,MiguelTaylor@gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,No
7958,LouisaLoren,Edwards ,26,LouisaLorenEdwards @gmail.com,morning,night,university,No,No,Yes,Yes,Yes
7959,LouisaLoren,Walker ,20,LouisaLorenWalker @gmail.com,morning,night,secondary,No,Yes,No,Yes,No
7960,Luna,Jones,22,LunaJones@gmail.com,morning,morning,secondary,Yes,No,No,Yes,Yes
7961,Luna,Wright,26,LunaWright@gmail.com,morning,night,secondary,Yes,No,Yes,Yes,No
7962,Michael,Williams,22,MichaelWilliams@gmail.com,morning,morning,secondary,Yes,No,No,Yes,Yes
7963,Michael,Edwards ,26,MichaelEdwards @gmail.com,morning,night,secondary,No,No,Yes,No,No
7964,Michael,Smith,28,MichaelSmith@gmail.com,night,morning,secondary,No,Yes,Yes,Yes,Yes
7965,Miguel,Walker ,29,MiguelWalker @gmail.com,morning,morning,secondary,No,No,Yes,Yes,Yes
7966,Marie,Roberts ,23,MarieRoberts @gmail.com,morning,morning,secondary,No,Yes,No,No,Yes
7967,Lucas,Bush,20,LucasBush@gmail.com,morning,morning,secondary,No,No,Yes,Yes,Yes
7968,Jorge,Thomas ,29,JorgeThomas @gmail.com,night,morning,university,No,Yes,No,No,No
7969,Antonio,Robinson ,25,AntonioRobinson @gmail.com,night,night,secondary,Yes,No,No,Yes,No
7970,Nick,Davies ,28,NickDavies @gmail.com,night,morning,university,Yes,Yes,Yes,Yes,Yes
7971,Antonio,Thompson ,32,AntonioThompson @gmail.com,morning,night,secondary,Yes,No,No,No,No
7972,Anthony,Williams,33,AnthonyWilliams@gmail.com,night,night,secondary,Yes,Yes,Yes,No,Yes
7973,Nick,Smith,33,NickSmith@gmail.com,night,morning,secondary,No,No,No,No,No
7974,Jorge,Bush,25,JorgeBush@gmail.com,morning,night,secondary,Yes,Yes,No,Yes,Yes
7975,Marie,Robinson ,21,MarieRobinson @gmail.com,morning,morning,secondary,No,No,Yes,No,No
7976,Luna,Johnson,21,LunaJohnson@gmail.com,morning,morning,secondary,Yes,No,Yes,Yes,Yes
7977,Luna,Walker ,32,LunaWalker @gmail.com,night,morning,university,No,No,Yes,No,Yes
7978,Luna,Davies ,18,LunaDavies @gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,No
7979,LouisaLoren,Hughes ,32,LouisaLorenHughes @gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,Yes
7980,Luna,Bush,33,LunaBush@gmail.com,night,night,secondary,Yes,Yes,No,No,No
7981,Josephine,Edwards ,26,JosephineEdwards @gmail.com,night,night,secondary,Yes,No,Yes,No,No
7982,Albert,Robinson ,29,AlbertRobinson @gmail.com,morning,morning,university,No,No,Yes,Yes,No
7983,Luna,Smith,28,LunaSmith@gmail.com,morning,morning,university,No,Yes,No,Yes,Yes
7984,Marie,Williams,33,MarieWilliams@gmail.com,night,night,university,No,No,Yes,No,Yes
7985,Maria,Thomas ,19,MariaThomas @gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,No
7986,Mario,Bush,26,MarioBush@gmail.com,night,morning,university,No,Yes,No,Yes,Yes
7987,Mario,Smith,21,MarioSmith@gmail.com,morning,night,secondary,Yes,No,Yes,Yes,No
7988,John,Williams,31,JohnWilliams@gmail.com,night,night,secondary,No,Yes,No,No,Yes
7989,Nick,Lee ,24,NickLee @gmail.com,morning,morning,secondary,Yes,No,No,No,No
7990,Nick,Hughes ,30,NickHughes @gmail.com,night,night,secondary,Yes,No,Yes,No,Yes
7991,Albert,Roberts ,18,AlbertRoberts @gmail.com,night,morning,university,No,Yes,Yes,Yes,No
7992,Mario,Thomas ,30,MarioThomas @gmail.com,morning,night,secondary,No,Yes,Yes,Yes,No
7993,Nick,Evans ,30,NickEvans @gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
7994,George,Thomas ,26,GeorgeThomas @gmail.com,morning,night,university,No,No,Yes,No,Yes
7995,Nick,Hughes ,27,NickHughes @gmail.com,morning,night,secondary,Yes,No,Yes,Yes,Yes
7996,Maria,Lee ,29,MariaLee @gmail.com,night,night,secondary,No,Yes,No,Yes,Yes
7997,Maria,Thomas ,27,MariaThomas @gmail.com,night,morning,university,Yes,No,No,No,No
7998,Antonio,Thompson ,29,AntonioThompson @gmail.com,night,night,secondary,No,No,No,Yes,No
7999,Anthony,Robinson ,29,AnthonyRobinson @gmail.com,morning,night,university,Yes,Yes,Yes,No,Yes
8000,Maria,Williams,18,MariaWilliams@gmail.com,night,morning,secondary,Yes,No,No,No,No
8001,LouisaLoren,Hughes ,27,LouisaLorenHughes @gmail.com,night,morning,university,Yes,Yes,Yes,Yes,No
8002,Anthony,Williams,19,AnthonyWilliams@gmail.com,night,morning,secondary,Yes,No,No,No,Yes
8003,Antonio,Walker ,33,AntonioWalker @gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,Yes
8004,Derek,Walker ,19,DerekWalker @gmail.com,morning,morning,university,Yes,Yes,No,Yes,No
8005,Anthony,Walker ,25,AnthonyWalker @gmail.com,morning,morning,university,No,Yes,Yes,Yes,No
8006,Albert,Bush,32,AlbertBush@gmail.com,night,night,university,Yes,Yes,Yes,Yes,Yes
8007,Maria,Williams,28,MariaWilliams@gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,No
8008,George,Wright,24,GeorgeWright@gmail.com,morning,night,secondary,Yes,Yes,No,No,No
8009,Maria,Williams,32,MariaWilliams@gmail.com,morning,morning,university,Yes,No,Yes,Yes,Yes
8010,Marie,White,28,MarieWhite@gmail.com,night,night,university,Yes,Yes,Yes,Yes,Yes
8011,George,Brown,24,GeorgeBrown@gmail.com,morning,morning,secondary,No,No,No,No,No
8012,LouisaLoren,Bush,20,LouisaLorenBush@gmail.com,morning,night,secondary,No,No,No,No,No
8013,LouisaLoren,Johnson,30,LouisaLorenJohnson@gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,No
8014,Mario,Lee ,33,MarioLee @gmail.com,night,morning,secondary,Yes,Yes,Yes,No,No
8015,Mario,Walker ,21,MarioWalker @gmail.com,night,night,secondary,No,No,No,Yes,No
8016,Lucas,Thompson ,27,LucasThompson @gmail.com,night,night,university,No,Yes,Yes,Yes,Yes
8017,Anthony,Davies ,31,AnthonyDavies @gmail.com,morning,night,secondary,No,Yes,No,No,No
8018,Marie,Thomas ,34,MarieThomas @gmail.com,morning,morning,secondary,No,Yes,Yes,Yes,Yes
8019,Luna,Jones,21,LunaJones@gmail.com,morning,morning,secondary,No,No,Yes,No,No
8020,Jorge,Taylor,28,JorgeTaylor@gmail.com,night,morning,secondary,No,No,No,Yes,Yes
8021,Josephine,Johnson,32,JosephineJohnson@gmail.com,night,night,university,No,Yes,No,Yes,Yes
8022,Marie,Brown,22,MarieBrown@gmail.com,morning,night,secondary,Yes,No,No,No,No
8023,Luna,Williams,28,LunaWilliams@gmail.com,morning,morning,secondary,No,Yes,No,No,No
8024,Marie,Williams,21,MarieWilliams@gmail.com,morning,morning,university,Yes,No,No,No,Yes
8025,Derek,Robinson ,30,DerekRobinson @gmail.com,night,night,university,No,No,No,No,No
8026,Miguel,Hughes ,25,MiguelHughes @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,No
8027,Maria,Wright,24,MariaWright@gmail.com,night,night,secondary,Yes,No,No,No,No
8028,Lucas,White,23,LucasWhite@gmail.com,morning,morning,university,No,No,No,Yes,Yes
8029,Miguel,Jones,31,MiguelJones@gmail.com,night,morning,secondary,No,Yes,No,Yes,No
8030,Michael,Williams,27,MichaelWilliams@gmail.com,morning,night,secondary,Yes,Yes,Yes,Yes,No
8031,Lucas,Lee ,33,LucasLee @gmail.com,night,morning,university,No,Yes,No,No,No
8032,LouisaLoren,Taylor,30,LouisaLorenTaylor@gmail.com,night,morning,university,Yes,Yes,No,No,Yes
8033,Antonio,Smith,31,AntonioSmith@gmail.com,night,morning,secondary,Yes,Yes,No,Yes,Yes
8034,Lucas,White,21,LucasWhite@gmail.com,night,night,university,No,No,Yes,Yes,Yes
8035,Miguel,Wright,21,MiguelWright@gmail.com,night,night,secondary,Yes,Yes,Yes,No,No
8036,Anthony,White,19,AnthonyWhite@gmail.com,night,morning,university,No,No,Yes,No,No
8037,Marie,Edwards ,30,MarieEdwards @gmail.com,morning,night,secondary,No,No,Yes,Yes,Yes
8038,Lucas,Evans ,20,LucasEvans @gmail.com,morning,night,secondary,No,No,No,No,No
8039,John,Bush,31,JohnBush@gmail.com,night,night,university,No,No,No,No,No
8040,Jorge,Taylor,24,JorgeTaylor@gmail.com,night,night,university,Yes,Yes,No,Yes,No
8041,Anthony,Bush,18,AnthonyBush@gmail.com,morning,morning,university,Yes,Yes,No,No,Yes
8042,Marie,Johnson,18,MarieJohnson@gmail.com,night,night,secondary,Yes,No,Yes,Yes,No
8043,Nick,Williams,27,NickWilliams@gmail.com,morning,night,university,Yes,No,No,Yes,Yes
8044,Josephine,Taylor,27,JosephineTaylor@gmail.com,night,morning,university,No,Yes,No,No,Yes
8045,John,Wright,19,JohnWright@gmail.com,night,morning,secondary,No,No,Yes,No,No
8046,Miguel,Davies ,34,MiguelDavies @gmail.com,night,night,university,No,No,No,No,Yes
8047,John,Jones,28,JohnJones@gmail.com,morning,morning,university,Yes,No,No,Yes,Yes
8048,Michael,Hughes ,22,MichaelHughes @gmail.com,night,night,secondary,No,No,No,No,Yes
8049,George,Walker ,19,GeorgeWalker @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,No
8050,Nick,Davies ,19,NickDavies @gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
8051,Mario,Robinson ,28,MarioRobinson @gmail.com,night,night,secondary,No,No,No,Yes,No
8052,Luna,Roberts ,22,LunaRoberts @gmail.com,morning,night,secondary,No,No,No,Yes,Yes
8053,Miguel,Wright,19,MiguelWright@gmail.com,night,morning,secondary,No,No,Yes,No,Yes
8054,Nick,Hughes ,24,NickHughes @gmail.com,night,night,university,No,No,No,Yes,Yes
8055,LouisaLoren,Edwards ,33,LouisaLorenEdwards @gmail.com,night,night,university,No,No,No,Yes,No
8056,Mario,Hughes ,27,MarioHughes @gmail.com,night,morning,secondary,Yes,Yes,No,No,No
8057,Miguel,Hughes ,20,MiguelHughes @gmail.com,night,night,secondary,Yes,Yes,No,Yes,Yes
8058,Anthony,Johnson,25,AnthonyJohnson@gmail.com,night,morning,university,Yes,Yes,No,No,Yes
8059,George,Robinson ,24,GeorgeRobinson @gmail.com,morning,morning,university,No,Yes,No,No,No
8060,Anthony,Roberts ,21,AnthonyRoberts @gmail.com,night,morning,university,No,No,No,No,Yes
8061,Miguel,Smith,18,MiguelSmith@gmail.com,morning,morning,secondary,No,Yes,No,Yes,Yes
8062,Antonio,Walker ,30,AntonioWalker @gmail.com,morning,night,secondary,No,Yes,No,Yes,No
8063,Albert,Hughes ,30,AlbertHughes @gmail.com,night,morning,university,No,No,Yes,No,No
8064,John,Robinson ,26,JohnRobinson @gmail.com,night,morning,secondary,Yes,No,Yes,No,No
8065,John,Wright,21,JohnWright@gmail.com,night,morning,secondary,Yes,Yes,No,No,No
8066,Mario,Walker ,32,MarioWalker @gmail.com,morning,night,university,No,No,Yes,No,No
8067,Michael,Taylor,26,MichaelTaylor@gmail.com,night,morning,secondary,Yes,Yes,No,No,Yes
8068,Maria,Thompson ,28,MariaThompson @gmail.com,night,morning,secondary,No,No,No,No,No
8069,Jorge,Robinson ,20,JorgeRobinson @gmail.com,night,night,secondary,Yes,Yes,Yes,No,Yes
8070,LouisaLoren,Johnson,20,LouisaLorenJohnson@gmail.com,morning,morning,secondary,Yes,No,Yes,Yes,No
8071,Mario,Smith,21,MarioSmith@gmail.com,morning,night,secondary,Yes,Yes,Yes,No,No
8072,Miguel,Smith,18,MiguelSmith@gmail.com,night,morning,secondary,No,Yes,Yes,No,Yes
8073,Lucas,Robinson ,18,LucasRobinson @gmail.com,night,night,secondary,No,Yes,Yes,Yes,No
8074,Miguel,Roberts ,22,MiguelRoberts @gmail.com,night,night,university,Yes,Yes,No,Yes,No
8075,Albert,Robinson ,27,AlbertRobinson @gmail.com,night,night,university,Yes,No,No,No,Yes
8076,John,Hughes ,25,JohnHughes @gmail.com,night,morning,secondary,No,Yes,Yes,No,Yes
8077,Michael,Evans ,23,MichaelEvans @gmail.com,night,night,university,Yes,No,No,Yes,No
8078,John,Hughes ,26,JohnHughes @gmail.com,morning,night,university,No,Yes,No,Yes,No
8079,Maria,Williams,32,MariaWilliams@gmail.com,night,morning,secondary,Yes,Yes,Yes,No,Yes
8080,Lucas,Evans ,26,LucasEvans @gmail.com,night,night,university,Yes,No,Yes,Yes,Yes
8081,Josephine,Williams,18,JosephineWilliams@gmail.com,night,night,university,No,Yes,Yes,No,No
8082,Miguel,Thomas ,34,MiguelThomas @gmail.com,morning,night,university,Yes,Yes,Yes,No,Yes
8083,Nick,Williams,19,NickWilliams@gmail.com,morning,night,secondary,No,No,Yes,Yes,No
8084,Josephine,Bush,27,JosephineBush@gmail.com,morning,morning,university,No,Yes,Yes,Yes,Yes
8085,Miguel,Thompson ,31,MiguelThompson @gmail.com,morning,morning,university,No,Yes,No,Yes,Yes
8086,Josephine,Brown,22,JosephineBrown@gmail.com,morning,night,university,Yes,Yes,No,No,No
8087,Luna,Davies ,28,LunaDavies @gmail.com,night,morning,secondary,Yes,No,Yes,Yes,No
8088,Josephine,Robinson ,20,JosephineRobinson @gmail.com,night,morning,secondary,No,Yes,Yes,Yes,Yes
8089,George,White,19,GeorgeWhite@gmail.com,morning,night,university,Yes,No,Yes,No,Yes
8090,Lucas,Bush,27,LucasBush@gmail.com,morning,night,university,No,Yes,No,Yes,Yes
8091,John,Edwards ,19,JohnEdwards @gmail.com,night,night,secondary,No,No,Yes,No,Yes
8092,John,Smith,19,JohnSmith@gmail.com,morning,morning,secondary,No,No,No,Yes,Yes
8093,Albert,White,33,AlbertWhite@gmail.com,morning,night,secondary,No,Yes,Yes,No,No
8094,George,Wright,20,GeorgeWright@gmail.com,morning,night,university,Yes,No,Yes,Yes,Yes
8095,Derek,Edwards ,23,DerekEdwards @gmail.com,morning,morning,university,No,Yes,Yes,No,No
8096,Nick,Johnson,20,NickJohnson@gmail.com,morning,morning,secondary,No,No,Yes,Yes,Yes
8097,Lucas,Thompson ,18,LucasThompson @gmail.com,night,morning,secondary,Yes,Yes,No,No,Yes
8098,Luna,Williams,32,LunaWilliams@gmail.com,night,morning,university,No,No,No,Yes,Yes
8099,Michael,Roberts ,31,MichaelRoberts @gmail.com,night,night,university,Yes,No,Yes,No,Yes
8100,George,Lee ,24,GeorgeLee @gmail.com,morning,night,university,Yes,No,No,No,Yes
8101,Albert,Bush,34,AlbertBush@gmail.com,night,morning,secondary,No,No,Yes,Yes,Yes
8102,John,Thompson ,24,JohnThompson @gmail.com,night,night,university,Yes,Yes,No,No,No
8103,John,Thompson ,34,JohnThompson @gmail.com,night,morning,secondary,Yes,No,Yes,Yes,No
8104,Michael,Bush,22,MichaelBush@gmail.com,night,night,university,Yes,Yes,Yes,Yes,No
8105,Nick,Walker ,26,NickWalker @gmail.com,night,night,secondary,Yes,Yes,No,No,No
8106,Antonio,Edwards ,26,AntonioEdwards @gmail.com,morning,morning,secondary,No,No,No,No,Yes
8107,Mario,Lee ,20,MarioLee @gmail.com,night,night,university,No,No,Yes,No,Yes
8108,George,Evans ,28,GeorgeEvans @gmail.com,morning,night,secondary,No,Yes,No,No,No
8109,Josephine,Bush,22,JosephineBush@gmail.com,night,night,secondary,No,No,Yes,No,Yes
8110,Jorge,Edwards ,32,JorgeEdwards @gmail.com,night,morning,university,No,Yes,No,Yes,Yes
8111,Maria,Bush,21,MariaBush@gmail.com,morning,morning,university,Yes,No,Yes,No,Yes
8112,John,Davies ,30,JohnDavies @gmail.com,night,morning,secondary,No,Yes,Yes,Yes,Yes
8113,Miguel,Walker ,25,MiguelWalker @gmail.com,morning,night,university,No,No,No,No,No
8114,George,Williams,19,GeorgeWilliams@gmail.com,night,morning,secondary,No,No,No,Yes,Yes
8115,Lucas,Smith,19,LucasSmith@gmail.com,morning,night,secondary,Yes,Yes,Yes,No,Yes
8116,Maria,Brown,18,MariaBrown@gmail.com,morning,night,secondary,Yes,Yes,Yes,Yes,Yes
8117,Maria,Edwards ,18,MariaEdwards @gmail.com,morning,night,university,Yes,No,Yes,Yes,No
8118,LouisaLoren,Wright,30,LouisaLorenWright@gmail.com,morning,morning,secondary,Yes,No,No,Yes,No
8119,Miguel,Evans ,24,MiguelEvans @gmail.com,night,night,secondary,Yes,No,Yes,Yes,Yes
8120,George,Williams,33,GeorgeWilliams@gmail.com,morning,morning,university,No,Yes,Yes,No,Yes
8121,Josephine,Jones,29,JosephineJones@gmail.com,night,night,secondary,No,No,Yes,Yes,No
8122,Derek,Davies ,32,DerekDavies @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,No
8123,Derek,Taylor,28,DerekTaylor@gmail.com,morning,morning,university,Yes,Yes,No,Yes,No
8124,Jorge,Wright,21,JorgeWright@gmail.com,night,night,secondary,Yes,No,Yes,Yes,Yes
8125,Miguel,Thomas ,31,MiguelThomas @gmail.com,morning,night,secondary,No,Yes,No,Yes,Yes
8126,Nick,Davies ,34,NickDavies @gmail.com,morning,morning,secondary,No,Yes,No,No,Yes
8127,Luna,Jones,24,LunaJones@gmail.com,night,morning,university,No,Yes,Yes,Yes,No
8128,Nick,Davies ,20,NickDavies @gmail.com,night,night,university,No,No,No,Yes,No
8129,Antonio,Jones,33,AntonioJones@gmail.com,night,night,university,Yes,Yes,Yes,Yes,Yes
8130,Miguel,Williams,19,MiguelWilliams@gmail.com,night,night,university,Yes,Yes,No,No,No
8131,Michael,Williams,34,MichaelWilliams@gmail.com,night,morning,university,Yes,No,No,Yes,Yes
8132,Anthony,Smith,19,AnthonySmith@gmail.com,morning,night,university,No,No,No,No,Yes
8133,George,Williams,27,GeorgeWilliams@gmail.com,night,night,university,No,No,Yes,No,No
8134,Miguel,Wright,24,MiguelWright@gmail.com,night,morning,secondary,No,No,No,Yes,Yes
8135,Michael,Hughes ,20,MichaelHughes @gmail.com,night,night,secondary,Yes,No,Yes,No,Yes
8136,Josephine,Williams,34,JosephineWilliams@gmail.com,night,morning,university,Yes,Yes,Yes,No,No
